축제명,개최년도,전체_방문자수,일평균_방문자수,시작일,종료일,기간일수,주말일수,숙박일수,여행유형,연도,1일_평균지출액(원),1인당_평균지출액(원),예상_총지출액(원),평균기온(°C),강수량(mm),일조시간(시간),교통_접근성_지수,지역_인구수(천명),지역_1인당_GRDP(백만원),프로그램_개수,예산(원),예산대비_효율성,소비액_예산비율,축제카테고리,홍보강도지수,예산대비_효율성(1천명기준)
황토갯벌축제,2023,111745,27936,20230918,20230921,4,2,4,1,2023,12178.0,69598.0,933741220,18.3,16.5,6.1,67.4,294.0,32.8,21,30000000,0.0037248333333333,31.12,일반/기타,0.21,3.72
황토갯벌축제,2024,499756,166585,20240320,20240322,3,2,4,1,2024,12178.0,69598.0,2517770728,18.3,16.5,6.1,67.4,294.0,32.8,21,120000000,0.0041646333333333,20.98,일반/기타,1.0,4.16
회령포이순신축제,2017,438076,87615,20171012,20171016,5,2,4,1,2017,12178.0,69598.0,2988992548,18.3,16.5,6.1,67.4,294.0,32.8,21,200000000,0.00219038,14.94,문화/역사,0.87,2.19
회령포이순신축제,2018,414451,82890,20180520,20180524,5,2,4,1,2018,12178.0,69598.0,3638050878,18.3,16.5,6.1,67.4,294.0,32.8,21,180000000,0.0023025055555555,20.21,문화/역사,0.83,2.3
회령포이순신축제,2019,395900,56557,20190915,20190921,7,2,4,1,2019,12178.0,69598.0,3944747600,18.3,16.5,6.1,67.4,294.0,32.8,21,170000000,0.0023288235294117,23.2,문화/역사,0.79,2.33
회령포이순신축제,2020,294488,42069,20201010,20201016,7,2,4,1,2020,12178.0,69598.0,2846226520,18.3,16.5,6.1,67.4,294.0,32.8,21,130000000,0.0022652923076923,21.89,문화/역사,0.58,2.27
회령포이순신축제,2021,279362,93120,20211012,20211014,3,2,4,1,2021,12178.0,69598.0,1618064704,18.3,16.5,6.1,67.4,294.0,32.8,21,110000000,0.0025396545454545,14.71,문화/역사,0.55,2.54
회령포이순신축제,2022,380783,76156,20221019,20221023,5,2,4,1,2022,12178.0,69598.0,2515833281,18.3,16.5,6.1,67.4,294.0,32.8,21,150000000,0.0025385533333333,16.77,문화/역사,0.76,2.54
회령포이순신축제,2023,498992,71284,20230319,20230325,7,2,4,1,2023,12178.0,69598.0,4181552960,18.3,16.5,6.1,67.4,294.0,32.8,21,210000000,0.0023761523809523,19.91,문화/역사,1.0,2.38
회령포이순신축제,2024,343373,85843,20240518,20240521,4,2,4,1,2024,12178.0,69598.0,3242814612,18.3,16.5,6.1,67.4,294.0,32.8,21,140000000,0.0024526642857142,23.16,문화/역사,0.68,2.45
